Feature,Importance
TORQUE|2,1.0
TORQUE|6,0.8418931786880489
LOAD|2,0.7781306066067539
TORQUE|3,0.6542897310463486
LOAD|3,0.570791903191398
TORQUE|1,0.4568595237219491
CTRL_DIFF2|6,0.446288962724111
LOAD|6,0.32606696663928497
LOAD|1,0.29550981041240104
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
