Feature,Importance
TORQUE|1,1.0
TORQUE|2,0.8807055599338016
TORQUE|3,0.8372719454619961
TORQUE|6,0.7204573848079507
LOAD|6,0.3832184992453451
LOAD|3,0.25393497458979924
LOAD|1,0.2013704577251301
LOAD|2,0.0553644623127203
DES_POS|3,0.04497118406884855
ENC_POS|3,0.03316411989651101
CTRL_DIFF2|3,0.02459260340420979
ENC1_POS|3,0.02049520082911865
CTRL_POS|3,0.01882912901381253
VEL_FFW|6,0.018825688713762154
CMD_SPEED|2,0.01421676519271134
VEL_FFW|2,0.013064139792195202
CMD_SPEED|1,0.012566301482393679
CTRL_DIFF2|6,0.01119412359586262
CTRL_DIFF2|1,0.010935807363694818
CMD_SPEED|3,0.010853348459318532
CTRL_DIFF2|2,0.008776152105044696
VEL_FFW|1,0.00854317132407178
ENC_POS|2,0.007514002195912459
VEL_FFW|3,0.006157687498133678
ENC1_POS|1,0.005835725987111987
ENC_POS|6,0.005668523257185827
CTRL_DIFF|6,0.004761438663977328
CTRL_POS|6,0.004498534243903084
ENC_POS|1,0.003879239463618234
DES_POS|1,0.0033934452271769016
DES_POS|2,0.003381329749761117
CMD_SPEED|6,0.0033253516485329824
ENC1_POS|2,0.0024095387645166953
CTRL_POS|2,0.0017127996472473144
DES_POS|6,0.0006021404471774728
CTRL_POS|1,0.0005203885108968066
CONT_DEV|6,0.0
CONT_DEV|3,0.0
CONT_DEV|2,0.0
CONT_DEV|1,0.0
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
CTRL_DIFF|3,0.0
CTRL_DIFF|2,0.0
CTRL_DIFF|1,0.0
ENC1_POS|6,0.0
