Feature,Importance
TORQUE|1,1.0
LOAD|3,0.658142431822128
TORQUE|3,0.5776314413736299
LOAD|6,0.5512123533199381
TORQUE|6,0.5376586259443752
TORQUE|2,0.43965602481715704
LOAD|1,0.3730093546905212
LOAD|2,0.188835543755284
TORQUE_FFW|1,0.049898069687311204
CTRL_DIFF2|6,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
