Feature,Importance
TORQUE|1,1.0
TORQUE|6,0.6502665039635875
LOAD|6,0.5753250555050062
TORQUE|2,0.45937588558782216
TORQUE|3,0.45312204254199884
LOAD|2,0.3054070118270419
LOAD|3,0.1925194589896392
LOAD|1,0.16255784080888225
CTRL_DIFF|2,0.044373841242033196
CONT_DEV|3,0.03697241965630558
CTRL_DIFF2|3,0.03567734054970053
CTRL_DIFF2|2,0.034274426161714014
CONT_DEV|1,0.030548000801751546
DES_POS|3,0.0292565413409551
VEL_FFW|2,0.02842658672075624
CTRL_DIFF|3,0.027380207444917662
CTRL_DIFF|1,0.026173809660623517
CONT_DEV|2,0.024535919932228166
CMD_SPEED|6,0.02292366936164379
ENC1_POS|3,0.02290738095550505
CTRL_DIFF2|1,0.021496624001599882
CMD_SPEED|2,0.021034214249550147
ENC_POS|1,0.020066260632898087
ENC_POS|6,0.019716512356641288
VEL_FFW|3,0.019598723049286153
CMD_SPEED|3,0.019160745906444523
CMD_SPEED|1,0.01876424387182653
CTRL_POS|3,0.018266391754567502
CONT_DEV|6,0.015554221313892216
VEL_FFW|1,0.015187732175770604
CTRL_POS|2,0.013553914548909937
ENC1_POS|1,0.013002672655973931
CTRL_POS|1,0.012643573628044896
ENC1_POS|2,0.011981781719370971
CTRL_POS|6,0.011859467854755076
ENC_POS|2,0.011527516170390604
TORQUE_FFW|1,0.010968280892960588
ENC_POS|3,0.009216975595895502
CTRL_DIFF|6,0.008823791569935404
ENC1_POS|6,0.007771228732507119
DES_POS|6,0.007321940196513587
TORQUE_FFW|2,0.006665879393703294
DES_POS|1,0.005498845257577766
TORQUE_FFW|6,0.0044942427271135454
VEL_FFW|6,0.004441154588587287
TORQUE_FFW|3,0.004202408783794484
CTRL_DIFF2|6,0.002390926875161282
DES_POS|2,0.0
