Feature,Importance
TORQUE|1,1.0
TORQUE|2,0.688945367266517
TORQUE|6,0.5810674990335851
LOAD|6,0.49237022634302824
LOAD|2,0.43868544492588896
LOAD|3,0.1730263499518235
TORQUE|3,0.16495000605812338
LOAD|1,0.11542571298342381
CTRL_DIFF2|6,0.07690816461940561
CMD_SPEED|2,0.07220244517398354
CTRL_DIFF2|3,0.054807553614391796
VEL_FFW|1,0.049146381569457824
CONT_DEV|3,0.04491838842379169
DES_POS|2,0.04371484124831959
CMD_SPEED|1,0.04327692547354331
VEL_FFW|3,0.041809128726467075
ENC_POS|2,0.04152930112334916
CTRL_DIFF|3,0.036611835842165694
CMD_SPEED|3,0.035680038771989546
VEL_FFW|2,0.03283445168213892
CONT_DEV|1,0.031506857218686714
CONT_DEV|6,0.026433611622365436
ENC_POS|3,0.026209749539871107
CTRL_DIFF2|1,0.025380652084859883
CTRL_POS|2,0.02513371143715995
DES_POS|3,0.0237161105694059
ENC_POS|1,0.022449674303748536
TORQUE_FFW|1,0.021000340408836783
CTRL_POS|3,0.020622428903595065
DES_POS|1,0.017283537482474715
CTRL_DIFF|1,0.016645415154539843
TORQUE_FFW|6,0.016170573675434598
CTRL_DIFF|6,0.014410256114377368
TORQUE_FFW|3,0.014139659937341696
ENC1_POS|3,0.013737515938634095
ENC1_POS|2,0.01363885507238015
ENC1_POS|1,0.012480311099058972
TORQUE_FFW|2,0.010380161665349266
CTRL_POS|1,0.008240778670790037
CTRL_DIFF|2,0.0073441764125524315
CTRL_DIFF2|2,0.00376007523612257
CMD_SPEED|6,0.0
CONT_DEV|2,0.0
VEL_FFW|6,0.0
CTRL_POS|6,0.0
DES_POS|6,0.0
ENC_POS|6,0.0
ENC1_POS|6,0.0
