Feature,Importance
TORQUE|6,1.0
TORQUE|1,0.9136312039372692
TORQUE|3,0.831417244711833
TORQUE|2,0.6823141523051549
LOAD|6,0.6726148641562157
LOAD|3,0.2767025006144559
CTRL_POS|3,0.06344484175750564
LOAD|1,0.06049734736694795
LOAD|2,0.044153378720671176
DES_POS|3,0.04121269454156815
VEL_FFW|1,0.04079241021930981
CTRL_DIFF2|3,0.030265590744365804
ENC_POS|1,0.024493690653674006
CTRL_DIFF2|6,0.007848767485154924
ENC1_POS|2,0.0035637714736333572
DES_POS|1,0.0029963338759186665
VEL_FFW|6,0.0026328807300980525
ENC1_POS|1,0.002503976210808241
ENC1_POS|3,0.002355463075456753
CMD_SPEED|2,0.0018131862220451837
CTRL_POS|1,0.0016884467915485178
VEL_FFW|2,0.001411077269123707
ENC_POS|2,0.0013086348334502024
ENC_POS|3,0.0012384105528164238
CTRL_DIFF2|1,0.0011820540781993828
CTRL_DIFF2|2,0.0009837841869209047
CMD_SPEED|3,0.0009467075860489125
DES_POS|6,0.00018923244500687587
VEL_FFW|3,0.0001819981397578093
ENC_POS|6,0.00011036470725416181
CMD_SPEED|1,0.00010654170638865386
CTRL_POS|2,2.0589670277609944e-05
CTRL_POS|6,1.4522980809212338e-05
CMD_SPEED|6,0.0
TORQUE_FFW|6,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|1,0.0
CTRL_DIFF|2,0.0
CONT_DEV|3,0.0
CONT_DEV|6,0.0
CTRL_DIFF|3,0.0
CONT_DEV|2,0.0
CONT_DEV|1,0.0
DES_POS|2,0.0
CTRL_DIFF|1,0.0
CTRL_DIFF|6,0.0
ENC1_POS|6,0.0
