Feature,Importance
LOAD|6,1.0
TORQUE|1,0.9900240825826856
TORQUE|2,0.7840494237526069
LOAD|2,0.775449077641117
TORQUE|6,0.7245831938264683
TORQUE|3,0.223483946961843
LOAD|3,0.179540292944247
LOAD|1,0.1731646611294207
CTRL_DIFF|3,0.07299200877783918
CONT_DEV|3,0.05666264617966333
CTRL_DIFF2|3,0.053965961669564376
CTRL_DIFF2|6,0.033108508775822214
CMD_SPEED|3,0.02818105906888748
CTRL_POS|3,0.022489178973525294
DES_POS|6,0.020950233363049978
CONT_DEV|6,0.020139412739968617
CTRL_DIFF2|1,0.0151030468299334
VEL_FFW|3,0.01395539276393018
CMD_SPEED|2,0.013172809674985983
CTRL_POS|6,0.012763365429997136
CONT_DEV|2,0.010371242895234714
ENC1_POS|2,0.010242157024893403
ENC1_POS|1,0.008533786209595114
TORQUE_FFW|6,0.008481345074768956
ENC1_POS|3,0.006674142889990601
CTRL_DIFF|6,0.006373614848102236
VEL_FFW|2,0.004798363836593424
DES_POS|3,0.002934686583540745
CTRL_DIFF|2,0.0018031682513301895
CONT_DEV|1,0.0007967018560127795
CMD_SPEED|6,0.0
TORQUE_FFW|2,0.0
CMD_SPEED|1,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|1,0.0
CTRL_POS|1,0.0
VEL_FFW|6,0.0
VEL_FFW|1,0.0
CTRL_POS|2,0.0
CTRL_DIFF|1,0.0
DES_POS|2,0.0
DES_POS|1,0.0
CTRL_DIFF2|2,0.0
ENC_POS|6,0.0
ENC_POS|3,0.0
ENC_POS|2,0.0
ENC_POS|1,0.0
ENC1_POS|6,0.0
