Feature,Importance
TORQUE|6,0.5445949639823495
TORQUE|1,0.41158262043773447
LOAD|2,0.2572460450875515
CTRL_DIFF2|3,0.22070182462047563
LOAD|6,0.0660743280764511
CTRL_DIFF2|6,0.05288040437646424
LOAD|3,0.040631360517830784
VEL_FFW|2,0.010409908404526002
VEL_FFW|3,0.00837786840656829
LOAD|1,0.0054471411377124855
ENC_POS|6,0.004165257991693605
ENC_POS|3,0.003936256889868794
VEL_FFW|1,0.003933013248700668
CTRL_DIFF2|2,0.0024523081809448956
ENC_POS|1,0.0022040956470670394
ENC_POS|2,0.0016534935473330292
CTRL_DIFF2|1,0.0005646992019990749
CTRL_DIFF|6,0.0
CONT_DEV|6,0.0
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
