Feature,Importance
TORQUE|6,0.813606661618653
TORQUE|1,0.5809546643627375
LOAD|6,0.37081717481879084
TORQUE|2,0.2581135138375749
TORQUE|3,0.19467274208190805
LOAD|2,0.09069761305092205
VEL_FFW|1,0.07294866198248004
ENC_POS|2,0.055579209039358514
LOAD|1,0.018897548485614625
CMD_SPEED|2,0.018145218753855996
CTRL_DIFF|3,0.011326167349496884
CTRL_POS|2,0.011169909187180938
LOAD|3,0.008977674869586883
ENC_POS|3,0.008255097099014097
CMD_SPEED|3,0.004904755118863635
ENC1_POS|1,0.0030884058602583366
CTRL_DIFF2|6,0.002720781167939923
ENC1_POS|3,0.0026658339700823875
CTRL_DIFF2|3,0.0021330330785020225
CONT_DEV|3,0.001905845027690578
CTRL_POS|6,0.001623105974337491
ENC1_POS|6,0.0014903630977695869
ENC1_POS|2,0.0012415936470663747
CMD_SPEED|1,0.0010840533229690696
ENC_POS|6,0.001056922859212539
CTRL_DIFF|2,0.0008442400429904629
VEL_FFW|3,0.0008143017753768356
ENC_POS|1,0.0006691735657549103
CONT_DEV|2,0.00048332492393542424
DES_POS|2,0.00039918351780007246
CTRL_DIFF2|2,0.00034478159509055973
CTRL_POS|1,0.0002862559140555887
VEL_FFW|6,0.0002575028083652953
VEL_FFW|2,0.0002564691727858559
DES_POS|6,0.00024178437896933415
DES_POS|3,0.00022068578974676623
CTRL_DIFF2|1,0.00021075139994564118
CTRL_POS|3,0.00018528255836930407
CTRL_DIFF|1,9.866037365281466e-05
CMD_SPEED|6,9.764335627361342e-05
DES_POS|1,9.758145155762677e-05
CONT_DEV|1,7.749155896124016e-05
CTRL_DIFF|6,1.5485496887679418e-06
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
CONT_DEV|6,-4.564479954971556e-06
