Feature,Importance
TORQUE|6,0.8607439918341461
TORQUE|1,0.6003319688024209
TORQUE|2,0.3139582453918504
LOAD|6,0.26914103436645187
TORQUE|3,0.2537550015221729
CMD_SPEED|6,0.02105203189815741
LOAD|3,0.012256459068112324
ENC_POS|6,0.006073366650408285
CMD_SPEED|2,0.00595500399447565
CTRL_POS|6,0.004660547125937919
VEL_FFW|2,0.004532725419522821
DES_POS|6,0.003003903680752362
CTRL_DIFF2|6,0.0026091483557325714
ENC1_POS|6,0.002274876947251092
LOAD|2,0.002200130012297241
ENC1_POS|3,0.0016117541182321337
ENC_POS|2,0.001109581425653572
ENC1_POS|1,0.0010853939857964235
DES_POS|2,0.0009001430730246728
ENC_POS|1,0.0008256061909129198
LOAD|1,0.0007207842040422241
ENC1_POS|2,0.0006522434692015966
CTRL_POS|2,0.000546880783141701
VEL_FFW|6,0.00047160898085649714
CTRL_DIFF|3,0.0004078157711383867
CONT_DEV|3,0.00039118010334767697
DES_POS|1,0.0003188281011727412
CTRL_POS|1,0.0003160900818180212
CMD_SPEED|1,0.0003132723497332957
CTRL_DIFF2|3,0.000297360249493106
DES_POS|3,0.0002739221498691324
VEL_FFW|1,0.0002719761560822431
ENC_POS|3,0.0002628640880957489
CMD_SPEED|3,0.00023749713709719789
VEL_FFW|3,0.0002152458719697714
CTRL_DIFF|2,0.0001813122446091553
CTRL_DIFF2|2,0.00014619557623569702
CTRL_POS|3,0.00011126030782950824
CONT_DEV|2,0.00010571514363491019
CTRL_DIFF2|1,4.958424776573267e-05
CTRL_DIFF|1,4.4739883907207735e-05
CONT_DEV|1,3.849503585453551e-05
CTRL_DIFF|6,3.68483429068478e-06
CONT_DEV|6,2.2340397161757506e-06
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
