Feature,Importance
LOAD|2,0.5118167985077465
TORQUE|1,0.5060436960154014
TORQUE|6,0.4567020754736199
LOAD|6,0.07863573253812002
CTRL_DIFF2|3,0.04676828819873098
LOAD|3,0.032411200094431325
ENC_POS|6,0.022392025017790373
VEL_FFW|3,0.0098718783014906
ENC_POS|3,0.00789434962250477
VEL_FFW|6,0.006064180211620485
ENC_POS|1,0.0037015378559533186
VEL_FFW|2,0.003620951374375447
CTRL_DIFF2|6,0.0034205855842818433
VEL_FFW|1,0.002633996512192249
ENC_POS|2,0.0020135788395753917
LOAD|1,0.0018469912243271546
CTRL_DIFF2|1,0.00044761246270589303
CTRL_DIFF|6,0.0
CONT_DEV|6,0.0
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
