Feature,Importance
TORQUE|6,0.5233567053578725
TORQUE|1,0.412075245141892
TORQUE|3,0.2907018698120042
TORQUE|2,0.28011585068071315
LOAD|6,0.05966379504675938
CMD_SPEED|6,0.049365255588215896
CTRL_DIFF2|3,0.039807649412843406
VEL_FFW|3,0.026441913457418198
VEL_FFW|1,0.016420202429049534
LOAD|2,0.016348462899513284
LOAD|1,0.009799554873191185
VEL_FFW|6,0.008062878964323728
ENC_POS|2,0.007893981939740335
VEL_FFW|2,0.006440752218556556
LOAD|3,0.005814896573044593
DES_POS|3,0.00578875820703203
ENC_POS|1,0.004954714844156327
CONT_DEV|3,0.004241862055237022
ENC_POS|3,0.0038213975490795637
ENC1_POS|6,0.003441149488407247
CMD_SPEED|2,0.003146903652747113
CTRL_DIFF2|6,0.0025424572948507308
CTRL_POS|1,0.002478557908898582
ENC1_POS|3,0.0016650113661847322
CMD_SPEED|3,0.0014854167550023222
CMD_SPEED|1,0.0011529126962945614
ENC1_POS|2,0.001046525482892169
CTRL_POS|6,0.0006440640487632154
CTRL_DIFF|2,0.0006018631903390359
CONT_DEV|2,0.000585082443519891
DES_POS|1,0.0005422663213068945
ENC_POS|6,0.0005323111693304571
DES_POS|6,0.00037202961532377675
DES_POS|2,0.00028479825390583804
ENC1_POS|1,0.0002447255827394912
CTRL_DIFF2|2,0.00023770699117608984
CTRL_POS|3,0.00022868496708423615
CTRL_DIFF|1,0.000206122028162381
CTRL_DIFF|3,0.00018652267657339738
CTRL_POS|2,0.00014970678974394192
CONT_DEV|1,0.0001008084917556773
CTRL_DIFF2|1,5.195602417534806e-05
CONT_DEV|6,0.0
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
CTRL_DIFF|6,0.0
