Feature,Importance
TORQUE|1,0.45816734290422734
TORQUE|6,0.3984413146959629
TORQUE|3,0.2780608204217311
TORQUE|2,0.19248145655147902
LOAD|2,0.16106279699581413
LOAD|6,0.12489203648423075
ENC1_POS|3,0.06306635614914524
LOAD|3,0.022430792420462375
CMD_SPEED|2,0.012355730744401184
CMD_SPEED|6,0.007994782252031951
CTRL_DIFF2|6,0.006798678658672008
CMD_SPEED|3,0.006603664897641193
VEL_FFW|6,0.0021344904712783165
CONT_DEV|2,0.0017363614580048758
ENC_POS|1,0.0016567770462636022
LOAD|1,0.001358929977290435
DES_POS|2,0.0012112436416597428
CONT_DEV|1,0.0011441931835761477
ENC_POS|2,0.0011302293561192057
CTRL_DIFF|1,0.0011010292914869768
DES_POS|1,0.0009278551819057567
DES_POS|3,0.0006356375120384228
ENC1_POS|6,0.0005937880526872164
VEL_FFW|3,0.0005913032429335496
ENC2_POS|1,0.0005683991255550413
CTRL_DIFF2|3,0.000545702680603466
ENC1_POS|1,0.00046757850660467115
ENC_POS|6,0.0004571956570260105
CTRL_POS|6,0.0004320636626520491
DES_POS|6,0.00033769898683968516
CMD_SPEED|1,0.0002946104331475907
VEL_FFW|1,0.00029235510455131173
ENC_POS|3,0.0002876751512530085
ENC1_POS|2,0.00026948509084008255
CONT_DEV|3,0.00024843994806178493
CTRL_DIFF2|1,0.0002261707811492486
CTRL_DIFF|2,0.00020975200096264856
ENC2_POS|2,0.00017746912893893408
CTRL_DIFF2|2,0.00015307098148371613
VEL_FFW|2,0.00014206213595638895
CTRL_DIFF|3,0.00010150470348667673
ENC2_POS|3,7.63564996300481e-05
CTRL_POS|3,7.408363737398949e-05
CTRL_POS|1,5.47156174977248e-05
CTRL_POS|2,4.792415951776485e-05
TORQUE_FFW|6,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|1,0.0
CONT_DEV|6,0.0
CTRL_DIFF|6,0.0
ENC2_POS|6,0.0
