Feature,Importance
TORQUE|6,0.8144026500940577
TORQUE|1,0.5671342132325992
LOAD|6,0.33556087581446165
TORQUE|2,0.2577068201813808
TORQUE|3,0.17403838759698692
LOAD|2,0.08857554252274102
VEL_FFW|1,0.07354016715169844
LOAD|1,0.020552362028955384
CTRL_DIFF2|3,0.018141496364120168
VEL_FFW|2,0.017525910392830135
ENC_POS|6,0.016107377331930683
LOAD|3,0.012660546910379999
ENC_POS|2,0.011040381379350695
CTRL_DIFF2|6,0.006054475656987324
ENC_POS|3,0.004792382627935044
ENC_POS|1,0.001396225030681031
VEL_FFW|3,0.0010554578982059804
VEL_FFW|6,0.000767029975652922
CTRL_DIFF2|1,0.0007550648418981565
CTRL_DIFF2|2,0.0007135701612544842
CTRL_DIFF|6,2.5431152880450726e-06
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
