Feature,Importance
TORQUE|1,0.6825331146468413
LOAD|2,0.6281829526437324
TORQUE|6,0.416352222625334
LOAD|6,0.13013124450931737
LOAD|3,0.09858879025653332
ENC_POS|3,0.07365445655609623
CTRL_DIFF2|3,0.06186365892192984
VEL_FFW|6,0.022408189594718485
VEL_FFW|2,0.015231624493370255
ENC_POS|1,0.014645059074465349
ENC_POS|6,0.012261188082189855
CTRL_DIFF2|6,0.011473935615205011
VEL_FFW|1,0.009217365545109957
VEL_FFW|3,0.0035524523722270775
ENC_POS|2,0.0029554357890450357
LOAD|1,0.0019752313105849463
CTRL_DIFF2|1,0.0007620401817633682
CTRL_DIFF|6,0.0
CONT_DEV|6,0.0
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
