Feature,Importance
TORQUE|1,0.4513922353169679
TORQUE|6,0.40004707113654286
TORQUE|3,0.29023027113896527
TORQUE|2,0.20532159092489694
LOAD|2,0.1949005674095151
LOAD|6,0.11747333298857357
CMD_SPEED|3,0.057570460390346155
ENC_POS|3,0.019071080690990706
CTRL_DIFF2|6,0.011214338629197929
CMD_SPEED|6,0.011139007996642646
CTRL_DIFF2|3,0.010682442098252708
LOAD|3,0.009622978244323167
DES_POS|6,0.006224557236097628
VEL_FFW|1,0.005125248766245693
CMD_SPEED|2,0.005010368541014254
VEL_FFW|6,0.004231633545779568
VEL_FFW|3,0.00357974618792567
ENC1_POS|2,0.002486071329912687
ENC_POS|1,0.0019498626471097901
ENC_POS|2,0.0018098210887122935
LOAD|1,0.0012868482495270283
VEL_FFW|2,0.001221800517140026
CMD_SPEED|1,0.0010580419075180147
CTRL_POS|6,0.0009770512108172146
CTRL_DIFF2|1,0.0009742048377521684
ENC_POS|6,0.0009550847867018542
CTRL_POS|2,0.0009508616216067578
CONT_DEV|2,0.0007401897840036975
ENC1_POS|1,0.0006897029301620617
CTRL_DIFF|3,0.000607720877547413
ENC1_POS|6,0.0005189001565901519
DES_POS|3,0.0004710120286680053
CTRL_DIFF2|2,0.0003430652627266828
DES_POS|2,0.0003368106547906313
ENC1_POS|3,0.00018594135104200716
CTRL_DIFF|1,0.00017408506287118762
CTRL_POS|3,0.000128062501512205
CTRL_POS|1,8.657366251629828e-05
DES_POS|1,8.150166766612843e-05
CTRL_DIFF|2,7.616807284240856e-05
CONT_DEV|1,5.996162489193546e-05
CONT_DEV|6,0.0
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
CTRL_DIFF|6,0.0
CONT_DEV|3,-0.00023406478250020957
