Feature,Importance
TORQUE|1,0.15658380126051805
TORQUE|6,0.12269995548066674
TORQUE|2,0.12046963233142163
LOAD|2,0.06920338625324726
TORQUE|3,0.06096504193673517
ENC_POS|6,0.051550341968954805
LOAD|6,0.04970828861231824
CTRL_POS|6,0.04657842031913516
DES_POS|6,0.04459912767198414
VEL_FFW|6,0.04113615033596927
CTRL_POS|3,0.033295600814555015
DES_POS|3,0.032135536867817206
CMD_SPEED|6,0.03191060031096594
DES_POS|2,0.030082741060115825
CTRL_POS|1,0.028808839667633288
ENC1_POS|3,0.028220792896440045
ENC1_POS|6,0.027696049367454602
CTRL_POS|2,0.027657114140449437
DES_POS|1,0.027177552682891883
ENC_POS|3,0.023584459822832363
ENC_POS|1,0.02328276094899743
LOAD|1,0.020812522502425032
ENC1_POS|2,0.018459626770848437
ENC_POS|2,0.018207242087015584
ENC1_POS|1,0.016148765142377543
LOAD|3,0.013073469060291582
CMD_SPEED|2,0.011866293665926078
VEL_FFW|2,0.009966833831092885
CMD_SPEED|1,0.009311986962661865
CTRL_DIFF2|6,0.008598848211280898
VEL_FFW|1,0.00816498611097732
CONT_DEV|1,0.007361500589506027
CTRL_DIFF|1,0.006643914893888155
CTRL_DIFF|2,0.006537729162176256
CTRL_DIFF|3,0.0064807604572716835
CTRL_DIFF2|3,0.005731947240508816
CONT_DEV|2,0.005659076526855517
CONT_DEV|3,0.005470674770555378
CTRL_DIFF2|2,0.004952016971581832
CMD_SPEED|3,0.004728334518526448
CTRL_DIFF2|1,0.004330943213620194
VEL_FFW|3,0.0035451334767921286
CTRL_DIFF|6,0.0009953460178627133
CONT_DEV|6,0.0009450056474791063
TORQUE_FFW|1,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
