Feature,Importance
CMD_SPEED|2,0.014043282643414607
DES_POS|2,0.010226596448048363
ENC_POS|6,0.009732425455676926
CTRL_POS|3,0.009521679002733112
TORQUE|1,0.009400835775418996
ENC1_POS|3,0.008572747904050592
CTRL_POS|6,0.008496600724374172
VEL_FFW|2,0.007812431887035794
DES_POS|3,0.0075783050844741955
ENC_POS|2,0.007392405585718056
ENC_POS|3,0.006819166858423622
ENC_POS|1,0.006774243373838518
CTRL_DIFF2|6,0.006715482485559664
LOAD|1,0.00664837744320982
CMD_SPEED|6,0.006526489726595284
LOAD|2,0.006201579001405189
DES_POS|1,0.006195448781509719
ENC1_POS|2,0.006088980836109733
ENC1_POS|1,0.005939627348406642
VEL_FFW|6,0.005567235878337884
TORQUE|2,0.005275656373420036
LOAD|3,0.005011293888091752
CTRL_POS|1,0.004799442494234588
CTRL_POS|2,0.0044069063417568185
ENC1_POS|6,0.004164152962988637
DES_POS|6,0.004057000807919034
CMD_SPEED|1,0.003288433481495768
VEL_FFW|1,0.0029812765608837936
LOAD|6,0.0029227882702225136
TORQUE|6,0.0012222117254972404
TORQUE|3,0.0008073546530446803
CONT_DEV|3,0.0004974542645605718
CTRL_DIFF2|2,0.0004673678936968746
CTRL_DIFF|3,0.000466014728156153
CTRL_DIFF2|3,0.0004589601455745962
CONT_DEV|1,0.0003469375579733988
VEL_FFW|3,0.0003396434247547027
CTRL_DIFF2|1,0.0002869875183256716
CONT_DEV|2,0.0002769901750920836
CMD_SPEED|3,0.0001943742962220391
CTRL_DIFF|1,0.00018635228036419614
CTRL_DIFF|2,0.00017441289981122017
TORQUE_FFW|6,0.0
CTRL_DIFF|6,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|2,0.0
TORQUE_FFW|1,0.0
CONT_DEV|6,0.0
