Feature,Importance
TORQUE|1,0.019975973366255735
DES_POS|3,0.011685477608314327
CMD_SPEED|2,0.011516265409931403
CTRL_POS|3,0.011425055715050068
ENC_POS|3,0.010682947969611008
CMD_SPEED|1,0.010551424296376954
ENC1_POS|3,0.01048857779949925
VEL_FFW|2,0.00991976344905511
ENC_POS|1,0.008571008058021762
CMD_SPEED|6,0.00786610500590111
CTRL_POS|1,0.007635295487078879
LOAD|2,0.007334243781618909
DES_POS|2,0.007321695775739516
CTRL_DIFF2|6,0.006925792292889204
VEL_FFW|1,0.006812455165008602
DES_POS|1,0.006627708101237502
LOAD|6,0.006507964502038829
CTRL_POS|2,0.006446800407162329
VEL_FFW|6,0.006275012747564434
LOAD|3,0.006211143303548171
ENC1_POS|2,0.005884723722117795
TORQUE|2,0.005868413571471968
ENC1_POS|1,0.0057975001592142856
ENC_POS|2,0.005515687583241809
DES_POS|6,0.005063646115576083
CTRL_POS|6,0.005014269633507283
ENC1_POS|6,0.004717567506895004
ENC_POS|6,0.004592780001929641
LOAD|1,0.0038949258526149695
TORQUE|3,0.002201169415358515
TORQUE|6,0.0017092012478981894
CTRL_DIFF|2,0.0008801764645909283
CONT_DEV|2,0.0006326524404509772
CONT_DEV|1,0.0005095739916969548
CTRL_DIFF2|1,0.0004980984220375997
CMD_SPEED|3,0.000496739153642121
CTRL_DIFF2|3,0.0004757471497239277
CONT_DEV|3,0.00045339282724994937
CTRL_DIFF|3,0.00044124611790494813
CTRL_DIFF2|2,0.00039697969474486244
VEL_FFW|3,0.00032224076299952945
CTRL_DIFF|1,0.00031252113199505124
TORQUE_FFW|2,0.0
TORQUE_FFW|3,0.0
TORQUE_FFW|6,0.0
TORQUE_FFW|1,0.0
CONT_DEV|6,0.0
CTRL_DIFF|6,0.0
