Feature,Importance
ENC_POS|1,0.04229179290501516
ENC_POS|3,0.04121523484831675
VEL_FFW|3,0.12341088442522706
LOAD|3,0.06423666982524791
LOAD|1,0.05961588814351289
VEL_FFW|6,0.03285987834315628
VEL_FFW|1,0.009109843335545464
VEL_FFW|2,0.002682125446822546
CTRL_DIFF2|6,0.005345032989729252
CTRL_DIFF|6,0.004924776064531861
TORQUE|2,0.033164090680670895
LOAD|2,0.018815975623579194
ENC_POS|6,0.04437133657830134
ENC_POS|2,0.00744407858997294
TORQUE|3,0.04628075405558374
LOAD|6,0.03134040299014221
TORQUE|6,0.005323162170498256
CTRL_DIFF2|1,0.0010239791786448862
CTRL_DIFF2|3,0.0015227490949712764
CTRL_DIFF2|2,0.00015702617689481357
TORQUE|1,0.0006224687556340697
