Feature,Importance
TORQUE|1,0.07032303719721797
VEL_FFW|3,0.0087983637320149
ENC_POS|3,0.0010444550227155084
LOAD|2,0.0010179803421604527
CTRL_DIFF2|1,0.0010225228553213822
LOAD|6,0.0010098098438822045
CTRL_DIFF2|6,0.0010942391208401553
VEL_FFW|2,0.0010040838748136259
LOAD|1,0.0013463980881517753
CTRL_DIFF2|3,0.0010549820202223744
TORQUE|6,0.0010069487526136798
VEL_FFW|1,0.001527894878719352
VEL_FFW|6,0.001018916035039902
ENC_POS|6,0.0010081549609079962
ENC_POS|1,0.0010650847451744714
ENC_POS|2,0.0010289372121098277
LOAD|3,0.00099087030100666
