Feature,Importance
VEL_FFW|3,0.1856347390074117
TORQUE|1,1.0087644402116
CTRL_DIFF2|1,0.19467495310731556
CONT_DEV|6,0.0388431678864313
CTRL_DIFF|1,0.062303652327339885
CTRL_DIFF2|3,0.026918499493543423
CMD_SPEED|1,0.03291508394747669
VEL_FFW|1,0.06905357302929042
ENC_POS|3,0.015251102611919866
ENC_POS|6,0.006226932061000177
CTRL_DIFF|6,0.03975594879917521
CMD_SPEED|3,0.006522675745838624
CMD_SPEED|2,0.0296478604114255
VEL_FFW|6,0.006687049761349147
TORQUE|3,0.007114624493425691
CTRL_DIFF|3,0.009953076663256791
CTRL_POS|3,0.006405337752978867
CTRL_POS|6,0.006310055161737839
CTRL_DIFF2|6,0.007871940697363024
DES_POS|3,0.00642629734851074
CTRL_DIFF|2,0.007114203209285149
DES_POS|6,0.006294667650994814
CTRL_POS|2,0.006291286279162054
LOAD|1,0.01615244827325767
CTRL_DIFF2|2,0.008274200096939651
ENC_POS|2,0.006651862172496947
ENC1_POS|1,0.010215360930311638
CMD_SPEED|6,0.006484107164522323
ENC1_POS|2,0.006625679502046855
ENC_POS|1,0.0065445139459407034
CTRL_POS|1,0.0067129423304240834
ENC1_POS|3,0.0065151084326478545
CONT_DEV|1,0.006213776887245931
ENC1_POS|6,0.006254730921706822
DES_POS|1,0.006903602991242589
CONT_DEV|3,0.006285414988886782
LOAD|6,0.006713175807580311
LOAD|2,0.009153635797994221
TORQUE|6,0.006527670192134877
VEL_FFW|2,0.005981236190720738
TORQUE|2,0.006508969476681411
CONT_DEV|2,0.006222114891083968
DES_POS|2,0.007675743221801017
LOAD|3,0.00668279116806036
