Feature,Importance
TORQUE|1,1.179538126259272
VEL_FFW|3,0.14580245311049936
DES_POS|3,0.21122564896767976
VEL_FFW|2,0.032223370273912665
LOAD|2,0.012989006536025688
TORQUE|2,0.007484364891226386
CTRL_POS|3,0.03393730598976118
DES_POS|1,0.0074433610964304295
CMD_SPEED|1,0.03406137559572904
CTRL_POS|1,0.007238465125189458
CTRL_DIFF2|6,0.007111367525506272
CTRL_DIFF2|3,0.007225602730068312
CTRL_DIFF|1,0.0071553336318526915
ENC1_POS|2,0.007261646750242546
CTRL_DIFF2|2,0.007390602025907085
CTRL_DIFF|2,0.007214280247134261
TORQUE|3,0.007244253606639807
CMD_SPEED|6,0.00725109181314115
LOAD|3,0.01074780922973505
ENC_POS|3,0.007629224708563998
LOAD|1,0.018076122856910147
CTRL_DIFF2|1,0.007318034469968436
ENC_POS|2,0.007443298117142279
LOAD|6,0.007644066000075144
ENC1_POS|6,0.007264428666433198
ENC_POS|1,0.00859955140691814
VEL_FFW|6,0.008057650270606492
CONT_DEV|2,0.007188043111783783
CTRL_POS|6,0.007259375874726638
ENC1_POS|3,0.007422097044909614
DES_POS|6,0.007298496241139117
CONT_DEV|1,0.007278615795306387
CMD_SPEED|2,0.007418789226287547
CONT_DEV|3,0.007359986441387845
TORQUE|6,0.007403669489872249
CTRL_POS|2,0.006986670082346398
CTRL_DIFF|3,0.006882013524334227
ENC_POS|6,0.007246695768603968
ENC1_POS|1,0.007112324239355055
CMD_SPEED|3,0.007228042391670332
VEL_FFW|1,0.008660026532612681
DES_POS|2,0.007280534707976314
