Feature,Importance
TORQUE|2,0.004958075055375159
TORQUE|1,0.019541073299941106
VEL_FFW|3,0.0027937774296151003
VEL_FFW|6,0.00033443706220686367
CTRL_DIFF|6,0.0006787458269769917
LOAD|3,0.0003368641793082234
ENC_POS|2,0.00033426220499099195
CTRL_DIFF2|3,0.0003326117594714008
VEL_FFW|1,0.0003257320382432136
TORQUE|6,0.0003749368724574787
ENC_POS|3,0.0004247024359467182
TORQUE|3,0.00045413852108306405
VEL_FFW|2,0.00036500006465365936
ENC_POS|1,0.0003330386028026654
CTRL_DIFF2|2,0.0003350523079215124
LOAD|2,0.0003324340564288094
CTRL_DIFF2|1,0.00033557492819720567
CTRL_DIFF2|6,0.0003375639751208967
LOAD|1,0.00034400468750252016
ENC_POS|6,0.0003371036014359407
LOAD|6,0.00033241082080899217
