Feature,Importance
TORQUE|1,0.037099708521730446
LOAD|1,0.0028221945635564178
TORQUE|6,0.0008486822866767066
LOAD|2,0.0009157766448509348
TORQUE|3,0.0009404364856495908
TORQUE|2,0.0009215955148604494
LOAD|6,0.0008349269548595609
CTRL_DIFF2|6,0.0009009681298914147
LOAD|3,0.0009523964921100737
TORQUE_FFW|1,0.0
TORQUE_FFW|6,0.0
