Feature,Importance
TORQUE|1,0.036740948173029024
VEL_FFW|3,0.004594557576308434
TORQUE|3,0.0006796872031008046
LOAD|1,0.0021133774828530107
LOAD|6,0.000545016968322539
TORQUE|2,0.0005654871410642067
CTRL_DIFF2|6,0.0005449158690063486
ENC_POS|1,0.0007168549392062176
CTRL_DIFF2|2,0.0005393343959738793
ENC_POS|3,0.0005486232995035539
CTRL_DIFF2|1,0.001033267450340697
TORQUE|6,0.0006277285652844304
VEL_FFW|2,0.0005402121284811366
ENC_POS|2,0.0005511393590445106
VEL_FFW|6,0.0005440823630402397
ENC_POS|6,0.0005485122524089736
CTRL_DIFF|6,0.0012779031810983845
VEL_FFW|1,0.0005346619245391042
LOAD|2,0.0005758382762660749
CTRL_DIFF2|3,0.0006478761634360848
LOAD|3,0.0005409811694878995
