Feature,Importance
VEL_FFW|3,0.21221225252849962
TORQUE|1,0.24282245568471833
VEL_FFW|1,0.16326212859966402
DES_POS|3,0.08799352116717502
ENC_POS|3,0.008741894607433721
CTRL_POS|3,0.07078683463913006
CMD_SPEED|1,0.15315604503040545
CTRL_POS|2,0.11094836047455132
CMD_SPEED|2,0.0013617166704474725
ENC1_POS|2,0.11240227105386273
ENC_POS|2,0.14880089229607568
DES_POS|2,0.0952282634189527
CTRL_DIFF2|3,0.007032895674599144
TORQUE|3,0.06917577606717176
TORQUE|6,0.0302489004557005
CONT_DEV|3,0.012124241216174503
CTRL_DIFF|2,0.010191305064265946
CTRL_DIFF2|2,0.0015232496089227533
CTRL_DIFF|3,0.005288746174090988
DES_POS|6,0.002154424344163461
LOAD|1,0.03077013633220335
VEL_FFW|6,0.0032838743440357183
ENC1_POS|3,0.0002588778870579075
TORQUE|2,0.0001278992905808649
VEL_FFW|2,0.0016513944351020818
CONT_DEV|1,0.002492701403768162
CMD_SPEED|3,0.00022079087589123948
LOAD|3,0.000446891406403608
CTRL_DIFF2|1,0.0004724413598906003
CMD_SPEED|6,0.00015104646225803738
DES_POS|1,2.5229255977876542e-05
CTRL_DIFF|1,7.399163787664422e-05
ENC_POS|6,0.00040230173984373124
CTRL_POS|6,0.00010167049927919724
ENC1_POS|1,5.650255002718442e-05
LOAD|6,5.0736217869766705e-06
ENC1_POS|6,1.5115680213510982e-05
CTRL_POS|1,8.080328786578149e-06
CONT_DEV|2,4.2301051958716975e-06
