Feature,Importance
TORQUE|1,0.07193590428231941
LOAD|2,0.0075629850367470155
VEL_FFW|2,0.004435541814781122
ENC_POS|2,0.0009111369177809484
VEL_FFW|1,0.0009133100776048555
LOAD|6,0.0009200341829417063
LOAD|3,0.0013708513680259224
VEL_FFW|3,0.008677948523905295
ENC_POS|6,0.0009086615799436321
LOAD|1,0.0009271878630450641
CTRL_DIFF2|6,0.0009186365592191068
ENC_POS|1,0.0009114974432180874
VEL_FFW|6,0.000903907030465607
CTRL_DIFF2|1,0.000917215615811708
TORQUE|6,0.0009304874748824394
CTRL_DIFF2|3,0.0013083349171676435
ENC_POS|3,0.0009129078713433275
