Feature,Importance
TORQUE|1,0.07894549757173029
VEL_FFW|3,0.009091758045385104
ENC_POS|1,0.0012345891232873878
CTRL_DIFF2|6,0.001235565001679594
ENC_POS|3,0.0013119603842581833
TORQUE|6,0.0012633386954514112
LOAD|1,0.002356892417789171
VEL_FFW|2,0.0012560885865847084
CTRL_DIFF2|1,0.001416229097677617
VEL_FFW|1,0.0015221673645490858
CTRL_DIFF2|2,0.0012307660659917983
ENC_POS|6,0.0012207479629018727
LOAD|3,0.0012498044837042836
LOAD|6,0.0012418509064091136
ENC_POS|2,0.0012351096061119597
LOAD|2,0.001228104318173526
CTRL_DIFF2|3,0.0012960018550068214
