Feature,Importance
TORQUE|1,0.01772947463992904
VEL_FFW|3,0.002391561523299155
TORQUE|2,0.0016021543494082228
VEL_FFW|1,0.00018870836807584454
CTRL_DIFF2|6,0.0001882645514410567
ENC_POS|2,0.0001885922872063455
CTRL_DIFF2|2,0.00018582682669998223
CTRL_DIFF2|3,0.0001874923352782968
ENC_POS|3,0.00018695399714207107
TORQUE|3,0.0006896785852622527
VEL_FFW|6,0.00018663871889777273
VEL_FFW|2,0.0001657119003767941
ENC_POS|6,0.00018785459033949855
CTRL_DIFF|6,0.000586226782613305
LOAD|3,0.00018658505645256673
ENC_POS|1,0.00018719426978796826
LOAD|1,0.00018716780420406306
TORQUE|6,0.0002844155808955735
LOAD|2,0.00018786012693260408
CTRL_DIFF2|1,0.00018707908793198376
LOAD|6,0.00019052925695822373
