Feature,Importance
TORQUE|1,1.1003265435894864
VEL_FFW|3,0.12950261599495766
CTRL_POS|3,0.02170251961535688
DES_POS|3,0.02185808501090199
CONT_DEV|2,0.009054728897778311
TORQUE|2,0.02594660156527792
TORQUE|6,0.0127399629277058
CTRL_DIFF2|1,0.009060218862004235
DES_POS|2,0.008983001228133482
TORQUE|3,0.009625491619486096
LOAD|6,0.018088128355531793
DES_POS|1,0.009101158827650113
LOAD|2,0.00957992382354657
CTRL_DIFF|3,0.008898863775284427
CMD_SPEED|2,0.009165236056105468
CTRL_DIFF|2,0.009214612589007779
CTRL_POS|6,0.009141959809054063
ENC_POS|3,0.009035512792050115
ENC1_POS|2,0.00910097866164004
ENC1_POS|6,0.009308351329754116
VEL_FFW|1,0.009087693077960597
CTRL_DIFF|1,0.008915609364041434
CTRL_DIFF2|3,0.008989545049991159
CMD_SPEED|6,0.008933461291412528
CTRL_POS|1,0.008883845607961021
CTRL_POS|2,0.008889608507120755
LOAD|3,0.009384777014066979
ENC1_POS|3,0.009254744272255342
CONT_DEV|1,0.009286337482103887
ENC_POS|1,0.00888096678695382
CONT_DEV|3,0.00884944313053211
ENC_POS|2,0.008999203756698205
VEL_FFW|2,0.00932903300084395
CMD_SPEED|1,0.009354121796072725
CTRL_DIFF2|2,0.00919465226987625
VEL_FFW|6,0.008794849836959615
CTRL_DIFF2|6,0.009178140886515421
ENC1_POS|1,0.008902057586323068
ENC_POS|6,0.009156324560213227
LOAD|1,0.00998138306118578
DES_POS|6,0.00903715058549148
CMD_SPEED|3,0.008710846516477019
