Feature,Importance
TORQUE|1,0.05146806488447745
LOAD|6,0.018671504798567308
LOAD|2,0.016157548614165778
LOAD|3,0.05198638682425063
CTRL_DIFF2|2,0.008902997692665426
ENC_POS|3,0.00946335497780232
CTRL_DIFF2|1,0.008144241750185036
VEL_FFW|1,0.007709743350131566
VEL_FFW|3,0.014354338228519775
ENC_POS|2,0.01132046294690946
CTRL_DIFF2|6,0.016317607185068358
ENC_POS|1,0.01237305714926822
ENC_POS|6,0.002260818207517583
VEL_FFW|2,0.014090596072555575
LOAD|1,0.0007848518202326584
TORQUE|6,0.0004265441303505396
CTRL_DIFF2|3,0.00036573433243784086
