Feature,Importance
TORQUE|1,1.0330258742974288
VEL_FFW|3,0.1165716702649285
CMD_SPEED|1,0.057656356745833255
LOAD|1,0.020873065912400547
CTRL_POS|6,0.007713561121803949
CTRL_DIFF|1,0.008722799923992093
ENC1_POS|6,0.007755705756265195
ENC1_POS|1,0.00800196636421137
CTRL_POS|3,0.01974689058919995
ENC_POS|2,0.007834180036554807
DES_POS|3,0.01998686969532256
CONT_DEV|1,0.007588849907221659
CTRL_DIFF2|6,0.007805997487076873
CTRL_DIFF|2,0.007511801135974064
CTRL_DIFF2|1,0.013269398796340103
LOAD|6,0.007832481848895038
CTRL_DIFF2|3,0.007708790038768074
CMD_SPEED|3,0.008339781519825678
ENC_POS|6,0.007474619144815398
ENC_POS|3,0.008633079249326638
LOAD|2,0.00796397649434705
CONT_DEV|3,0.007542240840797206
VEL_FFW|6,0.00807616374057802
CMD_SPEED|2,0.008005799140968568
DES_POS|2,0.008129889248519349
TORQUE|2,0.00793633686939049
ENC1_POS|3,0.007555538029863631
CTRL_DIFF2|2,0.007830700486165845
DES_POS|1,0.008067872620090243
TORQUE|6,0.007879801883184606
CTRL_DIFF|3,0.007874151180363081
CMD_SPEED|6,0.0077072000391434125
VEL_FFW|2,0.00918779630653496
ENC1_POS|2,0.008014084436182033
TORQUE|3,0.007992380815745962
VEL_FFW|1,0.007896026247107113
CONT_DEV|2,0.007754966818722273
CTRL_POS|2,0.008003655130559787
CTRL_POS|1,0.0072127299088864255
DES_POS|6,0.008119387305014054
ENC_POS|1,0.007799401170775106
LOAD|3,0.00790548692110727
