Feature,Importance
TORQUE|1,0.0806016949254553
LOAD|2,0.010332650589674443
VEL_FFW|3,0.008955697529130512
CTRL_DIFF2|3,0.0018499612664785161
LOAD|3,0.001199801401052934
ENC_POS|1,0.0012006365972709251
ENC_POS|2,0.001195334640671598
CTRL_DIFF2|1,0.001189824909021797
ENC_POS|6,0.0011976370810157801
ENC_POS|3,0.0012341334486537104
TORQUE|6,0.0012553966570669338
CTRL_DIFF2|2,0.0012273204968273903
LOAD|6,0.0013463459868467888
CTRL_DIFF2|6,0.0012143114358004097
VEL_FFW|2,0.0012101335586189033
VEL_FFW|1,0.001197698066155112
LOAD|1,0.0011892313897028579
