Feature,Importance
TORQUE|1,1.2281973096094678
TORQUE|2,0.10920532053816687
CMD_SPEED|2,0.04574670519488549
LOAD|2,0.007350886837683829
CONT_DEV|2,0.007475983983248723
CTRL_DIFF2|3,0.007442669872864531
CTRL_POS|3,0.03326609840411258
CTRL_DIFF2|1,0.00736359946490159
DES_POS|2,0.007603935412224565
ENC1_POS|1,0.007517083744904208
VEL_FFW|3,0.14819952059656788
CTRL_DIFF|3,0.007333018150524218
LOAD|1,0.007499179337136022
ENC1_POS|6,0.007257693706451154
DES_POS|3,0.034062608634128536
ENC_POS|3,0.0075538971761560875
TORQUE|6,0.009380956408790816
LOAD|6,0.015565847183822909
DES_POS|1,0.00745693817904908
LOAD|3,0.00842029086764827
CTRL_DIFF|2,0.00721252674010285
CTRL_DIFF2|6,0.007116366236277026
CTRL_DIFF2|2,0.007648966673822158
ENC1_POS|3,0.00763440983645963
CTRL_POS|2,0.007590122147292088
CONT_DEV|3,0.007435287379976489
VEL_FFW|6,0.007418178408620406
CTRL_POS|1,0.007586001677380224
VEL_FFW|1,0.007636080950833537
CMD_SPEED|6,0.007497670892650334
CMD_SPEED|3,0.0073277851264507135
ENC1_POS|2,0.007445704048025273
VEL_FFW|2,0.007646927673851178
ENC_POS|2,0.0076114765232801595
TORQUE|3,0.010336169984289547
ENC_POS|1,0.007376105104518022
DES_POS|6,0.007403250928433939
CONT_DEV|1,0.008216205766111463
CTRL_POS|6,0.0074172223318063535
ENC_POS|6,0.007614811261625947
CTRL_DIFF|1,0.007529034814303434
CMD_SPEED|1,0.0072983334466804215
