Feature,Importance
TORQUE|1,0.017697134331578754
TORQUE|2,0.0015740138886755357
TORQUE|3,0.0007346994136042137
TORQUE|6,0.00038894483236531747
LOAD|6,0.00029745284073888175
CTRL_DIFF2|6,0.00029501663707922276
LOAD|3,0.000295706225322735
LOAD|1,0.0002946724148802013
LOAD|2,0.0002937111740393329
TORQUE_FFW|1,0.0
TORQUE_FFW|6,0.0
